client,time,,,
Client 01,0.000777999986894,,,
Client 01,0.001008999999613,,,
Client 01,0.001221999991685,,,
Client 01,0.001415000006091,,Media:,
Client 01,0.001576000009663,,0.873740028996789,seconds
Client 01,0.001722000015434,,,
Client 01,0.001882000011392,,Desvio PadraŞo,
Client 01,0.002051000017673,,0.5480394894254,seconds
Client 01,0.002226000011433,,,
Client 01,0.002371000009589,,,
Client 01,0.00254000001587,,,
Client 01,0.002723000012338,,,
Client 01,0.002892000018619,,,
Client 01,0.003105000010692,,,
Client 01,0.003246999986004,,,
Client 01,0.003397000022233,,,
Client 01,0.003572000015993,,,
Client 01,0.003724000009242,,,
Client 01,0.003874999994878,,,
Client 01,0.004001999972388,,,
Client 01,0.004233999992721,,,
Client 01,0.004383000021335,,,
Client 01,0.004551999969408,,,
Client 01,0.004707999993116,,,
Client 01,0.00493200001074,,,
Client 01,0.005102999974042,,,
Client 01,0.005265999992844,,,
Client 01,0.005428000004031,,,
Client 01,0.005575000017416,,,
Client 01,0.005751999968197,,,
Client 01,0.005897000024561,,,
Client 01,0.006047000002582,,,
Client 01,0.006180999975186,,,
Client 01,0.006313999998383,,,
Client 01,0.006468000006862,,,
Client 01,0.006633999990299,,,
Client 01,0.006771999993362,,,
Client 01,0.006917999999132,,,
Client 01,0.007068999984767,,,
Client 01,0.00722600001609,,,
Client 01,0.007386000012048,,,
Client 01,0.007517000020016,,,
Client 01,0.007648999977391,,,
Client 01,0.007776000013109,,,
Client 01,0.007972999999765,,,
Client 01,0.008111000002828,,,
Client 01,0.008233000000473,,,
Client 01,0.008368999988306,,,
Client 01,0.008526000019629,,,
Client 01,0.008694000018295,,,
Client 01,0.008832999970764,,,
Client 01,0.008963999978732,,,
Client 01,0.009095999994315,,,
Client 01,0.009224999987055,,,
Client 01,0.009385999990627,,,
Client 01,0.009520999970846,,,
Client 01,0.009636999981012,,,
Client 01,0.009749000018928,,,
Client 01,0.009858999983408,,,
Client 01,0.010013999999501,,,
Client 01,0.010147000022698,,,
Client 01,0.010316999978386,,,
Client 01,0.010476999974344,,,
Client 01,0.010670999996364,,,
Client 01,0.010827999969479,,,
Client 01,0.010970000002999,,,
Client 01,0.011125000019092,,,
Client 01,0.011241999978665,,,
Client 01,0.011358999996446,,,
Client 01,0.011503999994602,,,
Client 01,0.011639999982435,,,
Client 01,0.011783999972977,,,
Client 01,0.011897999967914,,,
Client 01,0.012011000013445,,,
Client 01,0.012128999980632,,,
Client 01,0.012245999998413,,,
Client 01,0.012364000023808,,,
Client 01,0.012555000022985,,,
Client 01,0.012695999990683,,,
Client 01,0.012860000017099,,,
Client 01,0.013021999970079,,,
Client 01,0.013151999970432,,,
Client 01,0.013279000006151,,,
Client 01,0.013418000016827,,,
Client 01,0.013563000014983,,,
Client 01,0.013717999972869,,,
Client 01,0.013848999980837,,,
Client 01,0.013982000004035,,,
Client 01,0.014099000021815,,,
Client 01,0.014211000001524,,,
Client 01,0.014364000002388,,,
Client 01,0.014534000016283,,,
Client 01,0.01467699999921,,,
Client 01,0.014820999989752,,,
Client 01,0.014987999980804,,,
Client 01,0.015138000017032,,,
Client 01,0.015284000022803,,,
Client 01,0.01543099997798,,,
Client 01,0.01569600001676,,,
Client 01,0.015864000015427,,,
Client 01,0.016027999983635,,,
Client 01,0.016186999971978,,,
Client 01,0.016347999975551,,,
Client 01,0.01654799998505,,,
Client 01,0.016728000016883,,,
Client 01,0.016933000006247,,,
Client 01,0.017394000024069,,,
Client 01,0.017575000005309,,,
Client 01,0.017743000003975,,,
Client 01,0.017898000020068,,,
Client 01,0.018059999973048,,,
Client 01,0.018206999986433,,,
Client 01,0.018333000014536,,,
Client 01,0.0184860000154,,,
Client 01,0.018602999974974,,,
Client 01,0.018709999974817,,,
Client 01,0.018814000010025,,,
Client 01,0.018915999971796,,,
Client 01,0.01901699998416,,,
Client 01,0.019117999996524,,,
Client 01,0.019218000001274,,,
Client 01,0.019320000021253,,,
Client 01,0.019419000018388,,,
Client 01,0.019519999972545,,,
Client 01,0.019625000015367,,,
Client 01,0.019731000007596,,,
Client 01,0.019832999969367,,,
Client 01,0.019960000005085,,,
Client 01,0.020098000008147,,,
Client 01,0.020286999992095,,,
Client 01,0.020438999985345,,,
Client 01,0.020579000003636,,,
Client 01,0.020705999981146,,,
Client 01,0.020839000004344,,,
Client 01,0.021232999977656,,,
Client 01,0.021370999980718,,,
Client 01,0.021522000024561,,,
Client 01,0.021701999998186,,,
Client 01,0.021844999981113,,,
Client 01,0.021976999996696,,,
Client 01,0.02210699999705,,,
Client 01,0.022262000013143,,,
Client 01,0.022416000021622,,,
Client 01,0.022578999982216,,,
Client 01,0.022771999996621,,,
Client 01,0.022989999968559,,,
Client 01,0.023144999984652,,,
Client 01,0.023283999995329,,,
Client 01,0.023432000016328,,,
Client 01,0.023610999982338,,,
Client 01,0.023771999985911,,,
Client 01,0.023922999971546,,,
Client 01,0.024122999981046,,,
Client 01,0.024297999974806,,,
Client 01,0.024452999990899,,,
Client 01,0.024600000004284,,,
Client 01,0.02474500000244,,,
Client 01,0.024893999972846,,,
Client 01,0.025030999968294,,,
Client 01,0.025204000005033,,,
Client 01,0.025365000008606,,,
Client 01,0.02551800000947,,,
Client 01,0.025690999988001,,,
Client 01,0.025838000001386,,,
Client 01,0.026188999996521,,,
Client 01,0.026335000002291,,,
Client 01,0.026483000023291,,,
Client 01,0.026646999991499,,,
Client 01,0.026827999972738,,,
Client 01,0.027014999999665,,,
Client 01,0.027176000003237,,,
Client 01,0.027333999983966,,,
Client 01,0.027506000013091,,,
Client 01,0.027643000008538,,,
Client 01,0.02778699999908,,,
Client 01,0.027952999982517,,,
Client 01,0.028105999983382,,,
Client 01,0.028263000014704,,,
Client 01,0.028394000022672,,,
Client 01,0.028561000013724,,,
Client 01,0.028726999997161,,,
Client 01,0.02886199997738,,,
Client 01,0.0290040000109,,,
Client 01,0.029139999998733,,,
Client 01,0.029260999988765,,,
Client 01,0.029380999971181,,,
Client 01,0.029693000018597,,,
Client 01,0.029839999973774,,,
Client 01,0.029999000020325,,,
Client 01,0.030137000023387,,,
Client 01,0.03025599999819,,,
Client 01,0.030565000022762,,,
Client 01,0.030698999995366,,,
Client 01,0.03083299996797,,,
Client 01,0.030949999985751,,,
Client 01,0.031063999980688,,,
Client 01,0.031233999994584,,,
Client 01,0.031383000023197,,,
Client 01,0.031513999972958,,,
Client 01,0.031638999993447,,,
Client 01,0.031776999996509,,,
Client 01,0.031895000021905,,,
Client 01,0.032007000001613,,,
Client 01,0.032115000009071,,,
Client 01,0.032222000008915,,,
Client 01,0.0323249999783,,,
Client 01,0.032445000018925,,,
Client 01,0.032594999996945,,,
Client 01,0.032707999984268,,,
Client 01,0.032815999991726,,,
Client 01,0.03292299999157,,,
Client 01,0.033029999991413,,,
Client 01,0.033160999999382,,,
Client 01,0.033312999992631,,,
Client 01,0.033432999975048,,,
Client 01,0.033584000018891,,,
Client 01,0.033753999974579,,,
Client 01,0.033927000011318,,,
Client 01,0.034160999988671,,,
Client 01,0.034299999999348,,,
Client 01,0.034448000020348,,,
Client 01,0.034716000023764,,,
Client 01,0.03513999999268,,,
Client 01,0.035307999991346,,,
Client 01,0.035443999979179,,,
Client 01,0.035590999992564,,,
Client 01,0.035960000008345,,,
Client 01,0.03610700002173,,,
Client 01,0.036259000014979,,,
Client 01,0.03643400000874,,,
Client 01,0.036577999999281,,,
Client 01,0.036739000002854,,,
Client 01,0.036892000003718,,,
Client 01,0.037094999977853,,,
Client 01,0.037242999998853,,,
Client 01,0.037391999969259,,,
Client 01,0.037566000013612,,,
Client 01,0.037723999994341,,,
Client 01,0.037888000020757,,,
Client 01,0.038077000004705,,,
Client 01,0.038222000002861,,,
Client 01,0.038371999980882,,,
Client 01,0.038530000019819,,,
Client 01,0.038676999974996,,,
Client 01,0.038874999969266,,,
Client 01,0.039050000021234,,,
Client 01,0.039241000020411,,,
Client 01,0.039386000018567,,,
Client 01,0.039578999974765,,,
Client 01,0.039739999978338,,,
Client 01,0.039901999989525,,,
Client 01,0.040059999970254,,,
Client 01,0.040240000002086,,,
Client 01,0.040442999976222,,,
Client 01,0.040594999969471,,,
Client 01,0.040732999972534,,,
Client 01,0.041056999994908,,,
Client 01,0.041222999978345,,,
Client 01,0.041405000025407,,,
Client 01,0.041534000018146,,,
Client 01,0.041663000010885,,,
Client 01,0.041804999986198,,,
Client 01,0.041937000001781,,,
Client 01,0.042102999985218,,,
Client 01,0.042261999973562,,,
Client 01,0.042438999982551,,,
Client 01,0.042585999995936,,,
Client 01,0.042775999987498,,,
Client 01,0.04291000001831,,,
Client 01,0.043038000003435,,,
Client 01,0.043184000009205,,,
Client 01,0.043319999997038,,,
Client 01,0.043461000022944,,,
Client 01,0.043598999967799,,,
Client 01,0.043774999969173,,,
Client 01,0.043925000005402,,,
Client 01,0.044143999984954,,,
Client 01,0.044281999988016,,,
Client 01,0.044416000018828,,,
Client 01,0.044579999987036,,,
Client 01,0.044716999982484,,,
Client 01,0.044854999985546,,,
Client 01,0.044990999973379,,,
Client 01,0.045123999996577,,,
Client 01,0.045241000014357,,,
Client 01,0.045355000009295,,,
Client 01,0.045467999996618,,,
Client 01,0.045581999991555,,,
Client 01,0.045693999971263,,,
Client 01,0.045825999986846,,,
Client 01,0.045961000025272,,,
Client 01,0.046214999980293,,,
Client 01,0.046329999982845,,,
Client 01,0.046457000018563,,,
Client 01,0.046650999982376,,,
Client 01,0.046794999972917,,,
Client 01,0.046983000007458,,,
Client 01,0.047261999978218,,,
Client 01,0.047726000018884,,,
Client 01,0.048001000017393,,,
Client 01,0.048177000018768,,,
Client 01,0.048414999968372,,,
Client 01,0.048629999975674,,,
Client 01,0.04889400000684,,,
Client 01,0.0491209999891,,,
Client 01,0.049453000014182,,,
Client 01,0.049721000017598,,,
Client 01,0.049912000016775,,,
Client 01,0.050104999972973,,,
Client 01,0.050274999986868,,,
Client 01,0.050527999992482,,,
Client 01,0.05074199999217,,,
Client 01,0.050924999988638,,,
Client 01,0.051073000009637,,,
Client 01,0.051242000015918,,,
Client 01,0.051404999976512,,,
Client 01,0.051541000022553,,,
Client 01,0.051689999992959,,,
Client 01,0.052018999995198,,,
Client 01,0.052190000016708,,,
Client 01,0.052343000017572,,,
Client 01,0.052492999995593,,,
Client 01,0.052657999971416,,,
Client 01,0.052804999984801,,,
Client 01,0.052938000007998,,,
Client 01,0.053161000018008,,,
Client 01,0.053469999984373,,,
Client 01,0.053620000020601,,,
Client 01,0.053771000006236,,,
Client 01,0.053922999999486,,,
Client 01,0.054079999972601,,,
Client 01,0.054240999976173,,,
Client 01,0.054432999982964,,,
Client 01,0.054628000012599,,,
Client 01,0.054790000023786,,,
Client 01,0.054942000017036,,,
Client 01,0.05512400000589,,,
Client 01,0.055254000006244,,,
Client 01,0.055441999982577,,,
Client 01,0.055689000000712,,,
Client 01,0.055897000012919,,,
Client 01,0.056053999986034,,,
Client 01,0.056217000004836,,,
Client 01,0.056359999987763,,,
Client 01,0.056526999978814,,,
Client 01,0.056688999990001,,,
Client 01,0.056845000013709,,,
Client 01,0.057009999989532,,,
Client 01,0.057144000020344,,,
Client 01,0.057291999983136,,,
Client 01,0.05744100001175,,,
Client 01,0.057572999969125,,,
Client 01,0.05774299998302,,,
Client 01,0.057922000007238,,,
Client 01,0.05806200002553,,,
Client 01,0.058207999973092,,,
Client 01,0.058353999978863,,,
Client 01,0.058503000007477,,,
Client 01,0.058650000020862,,,
Client 01,0.058795999968425,,,
Client 01,0.059050999989268,,,
Client 01,0.059269000019413,,,
Client 01,0.05941599997459,,,
Client 01,0.059580000001006,,,
Client 01,0.059727000014391,,,
Client 01,0.059869999997318,,,
Client 01,0.059998999990057,,,
Client 01,0.060136999993119,,,
Client 01,0.060288999986369,,,
Client 01,0.060442999994848,,,
Client 01,0.060592999972869,,,
Client 01,0.060744000016712,,,
Client 01,0.060881000012159,,,
Client 01,0.061020000022836,,,
Client 01,0.061141000012867,,,
Client 01,0.061258999980055,,,
Client 01,0.061382999992929,,,
Client 01,0.06150999997044,,,
Client 01,0.061654000019189,,,
Client 01,0.061774000001606,,,
Client 01,0.061889000004158,,,
Client 01,0.062127000011969,,,
Client 01,0.062241000006907,,,
Client 01,0.062356000009459,,,
Client 01,0.062467999989167,,,
Client 01,0.06258099997649,,,
Client 01,0.062715000007302,,,
Client 01,0.062848999979906,,,
Client 01,0.062964999990072,,,
Client 01,0.06307899998501,,,
Client 01,0.063192999979947,,,
Client 01,0.063312000012957,,,
Client 01,0.063457000011113,,,
Client 01,0.063573999970686,,,
Client 01,0.063709000009112,,,
Client 01,0.063866999989841,,,
Client 01,0.064171999983955,,,
Client 01,0.064322999969591,,,
Client 01,0.064466000010725,,,
Client 01,0.064601999998558,,,
Client 01,0.064715999993496,,,
Client 01,0.064857999968808,,,
Client 01,0.065085000009276,,,
Client 01,0.065222000004724,,,
Client 01,0.065340999979526,,,
Client 01,0.065454999974463,,,
Client 01,0.06559000001289,,,
Client 01,0.065726000000723,,,
Client 01,0.065860999980942,,,
Client 01,0.065996999968775,,,
Client 01,0.066140000009909,,,
Client 01,0.066255000012461,,,
Client 01,0.066388999985065,,,
Client 01,0.066501000022981,,,
Client 01,0.06661300000269,,,
Client 01,0.066726999997627,,,
Client 01,0.066838999977335,,,
