client,time,,,
Client 01,0.00177099998109,,,
Client 01,0.002487000019755,,,
Client 01,0.003253999981098,,,
Client 01,0.003965999989305,,Media:,
Client 01,0.004590000025928,,5.2513724564062,seconds
Client 01,0.005279000033624,,,
Client 01,0.005989000026602,,Desvio PadraŞo,
Client 01,0.006671999988612,,2.95399683665073,seconds
Client 01,0.007418000022881,,,
Client 01,0.008038999978453,,,
Client 01,0.008568999997806,,,
Client 01,0.009261000028346,,,
Client 01,0.010225000034552,,,
Client 01,0.011179000022821,,,
Client 01,0.012086000002455,,,
Client 01,0.013085999991745,,,
Client 01,0.014049999997951,,,
Client 01,0.015019999991637,,,
Client 01,0.016062000009697,,,
Client 01,0.016925000003539,,,
Client 01,0.017698000010569,,,
Client 01,0.018906000012066,,,
Client 01,0.020075000007637,,,
Client 01,0.020908000005875,,,
Client 01,0.021775000030175,,,
Client 01,0.022883000026923,,,
Client 01,0.023814000014681,,,
Client 01,0.024462000001222,,,
Client 01,0.025330000033137,,,
Client 01,0.026359000010416,,,
Client 01,0.027135999989696,,,
Client 01,0.0280849999981,,,
Client 01,0.029228000028525,,,
Client 01,0.030115999979898,,,
Client 01,0.030884000007063,,,
Client 01,0.031529000028968,,,
Client 01,0.033257999981288,,,
Client 01,0.034172000014223,,,
Client 01,0.034996000002138,,,
Client 01,0.035736999998335,,,
Client 01,0.036586000001989,,,
Client 01,0.037522000027821,,,
Client 01,0.038380999991205,,,
Client 01,0.039311999978963,,,
Client 01,0.040219000016805,,,
Client 01,0.041078999987803,,,
Client 01,0.042024000023957,,,
Client 01,0.042876999999862,,,
Client 01,0.043751000019256,,,
Client 01,0.044794999994338,,,
Client 01,0.045627999992576,,,
Client 01,0.046646000002511,,,
Client 01,0.047564000007697,,,
Client 01,0.048807999992278,,,
Client 01,0.049679999996442,,,
Client 01,0.050728000001982,,,
Client 01,0.051671000022907,,,
Client 01,0.052598999987822,,,
Client 01,0.053269000025466,,,
Client 01,0.053851000033319,,,
Client 01,0.054843000019901,,,
Client 01,0.055732999986503,,,
Client 01,0.056689999997616,,,
Client 01,0.057457000017166,,,
Client 01,0.058209999988321,,,
Client 01,0.059425999992527,,,
Client 01,0.060178000014275,,,
Client 01,0.061090999981389,,,
Client 01,0.061871999991126,,,
Client 01,0.062664000026416,,,
Client 01,0.063425000000279,,,
Client 01,0.064205000002403,,,
Client 01,0.064977000001818,,,
Client 01,0.065757000003941,,,
Client 01,0.066562000021804,,,
Client 01,0.067479000019375,,,
Client 01,0.068702000018675,,,
Client 01,0.069787000014912,,,
Client 01,0.070615999982692,,,
Client 01,0.071184000000358,,,
Client 01,0.072035000019241,,,
Client 01,0.072954000032041,,,
Client 01,0.073900000017602,,,
Client 01,0.074682000034954,,,
Client 01,0.075559000018984,,,
Client 01,0.076394999981858,,,
Client 01,0.07717300002696,,,
Client 01,0.077928000013344,,,
Client 01,0.078709000023082,,,
Client 01,0.079610000015237,,,
Client 01,0.080499999981839,,,
Client 01,0.081187000032514,,,
Client 01,0.082004000025336,,,
Client 01,0.082775000017136,,,
Client 01,0.083791000011843,,,
Client 01,0.08468199998606,,,
Client 01,0.085806999995839,,,
Client 01,0.086767999979202,,,
Client 01,0.087612000002992,,,
Client 01,0.088352999999188,,,
Client 01,0.089150000014342,,,
Client 01,0.089955999981612,,,
Client 01,0.090741000021808,,,
Client 01,0.091744999983348,,,
Client 01,0.092583000019658,,,
Client 01,0.093433999980334,,,
Client 01,0.094266000029165,,,
Client 01,0.095208999991883,,,
Client 01,0.096103999996558,,,
Client 01,0.097200000018347,,,
Client 01,0.098230000003241,,,
Client 01,0.099063000001479,,,
Client 01,0.099932999990415,,,
Client 01,0.100707000005059,,,
Client 01,0.101528000028338,,,
Client 01,0.102351000008639,,,
Client 01,0.103363000031095,,,
Client 01,0.104232000012416,,,
Client 01,0.105062999995425,,,
Client 01,0.105909000034444,,,
Client 01,0.106807000003755,,,
Client 01,0.107657000015024,,,
Client 01,0.108533999999054,,,
Client 01,0.109383000002708,,,
Client 01,0.11014800000703,,,
Client 01,0.110974000010174,,,
Client 01,0.112089000002015,,,
Client 01,0.113315000024159,,,
Client 01,0.114523000025656,,,
