client,time
Client 02,0.0016080000204965472
Client 02,0.002090000023599714
Client 02,0.0027439999976195395
Client 02,0.0035360000329092145
Client 02,0.00411600002553314
Client 02,0.004804000025615096
Client 02,0.005566000007092953
Client 02,0.006480999989435077
Client 02,0.007394000014755875
Client 02,0.008259000023826957
Client 02,0.009292999980971217
Client 02,0.010310999990906566
Client 02,0.011258999991696328
Client 02,0.012222999997902662
Client 02,0.013188000011723489
Client 02,0.01414500002283603
Client 02,0.014884000003803521
Client 02,0.015608999994583428
Client 02,0.017066000029444695
Client 02,0.018207999994046986
Client 02,0.01900299999397248
Client 02,0.019902999978512526
Client 02,0.021071000024676323
Client 02,0.021989000029861927
Client 02,0.02281400002539158
Client 02,0.023488999984692782
Client 02,0.024456000013742596
Client 02,0.025230000028386712
Client 02,0.02580200001830235
Client 02,0.02644799998961389
Client 02,0.027386999980080873
Client 02,0.028275999997276813
Client 02,0.029049000004306436
Client 02,0.03030500002205372
Client 02,0.031346999981906265
Client 02,0.03233299998100847
Client 02,0.03314200002932921
Client 02,0.0338929999852553
Client 02,0.03479100001277402
Client 02,0.03580599999986589
Client 02,0.03647699998691678
Client 02,0.037506000022403896
Client 02,0.03834000002825633
Client 02,0.03926799999317154
Client 02,0.04014599998481572
Client 02,0.0410789999878034
Client 02,0.04192099999636412
Client 02,0.04287800000747666
Client 02,0.043753999983891845
Client 02,0.04477300000144169
Client 02,0.04570399998920038
Client 02,0.046403000014834106
Client 02,0.0470620000269264
Client 02,0.04776300000958145
Client 02,0.04836700001033023
Client 02,0.04901000001700595
Client 02,0.049900999991223216
Client 02,0.050753000017721206
Client 02,0.051974000001791865
Client 02,0.05301899998448789
Client 02,0.05387699999846518
Client 02,0.05473199998959899
Client 02,0.05558400001609698
Client 02,0.05636799999047071
Client 02,0.0575599999865517
Client 02,0.05851000000257045
Client 02,0.059187999984715134
Client 02,0.060034000023733824
Client 02,0.060791000025346875
Client 02,0.061560000001918525
Client 02,0.06234900001436472
Client 02,0.06313000002410263
Client 02,0.06391100003384054
Client 02,0.06471499998588115
Client 02,0.06554999999934807
Client 02,0.06622300000162795
Client 02,0.0668510000105016
Client 02,0.06788099999539554
Client 02,0.06874100002460182
Client 02,0.06946600001538172
Client 02,0.07016200001817197
Client 02,0.07104900002013892
Client 02,0.07167999999364838
Client 02,0.07219500001519918
Client 02,0.07294099999126047
Client 02,0.0737119999830611
Client 02,0.07448499999009073
Client 02,0.07530100003350526
Client 02,0.0760100000188686
Client 02,0.07684699998935685
Client 02,0.07772699999623
Client 02,0.07846400002017617
Client 02,0.07936299999710172
Client 02,0.08012900000903755
Client 02,0.08089699997799471
Client 02,0.08152499998686835
Client 02,0.08292399998754263
Client 02,0.08396999997785315
Client 02,0.08489499997813255
Client 02,0.08566600002814084
Client 02,0.08645000000251457
Client 02,0.08724700001766905
Client 02,0.08811499999137595
Client 02,0.0890019999933429
Client 02,0.0898719999822788
Client 02,0.09068000002298504
Client 02,0.09152800001902506
Client 02,0.0924290000111796
Client 02,0.09330800001043826
Client 02,0.09426300000632182
Client 02,0.09535399999003857
Client 02,0.09639199997764081
Client 02,0.09717999998247251
Client 02,0.0980250000138767
Client 02,0.09886700002243742
Client 02,0.0996830000076443
Client 02,0.10050499998033047
Client 02,0.10151000000769272
Client 02,0.10236999997869134
Client 02,0.10321500001009554
Client 02,0.10407100000884384
Client 02,0.10496700002113357
Client 02,0.10585799999535084
Client 02,0.10671700001694262
Client 02,0.10747600003378466
Client 02,0.10828099999343976
Client 02,0.10920700000133365
Client 02,0.11024000000907108
Client 02,0.11144300003070384
Client 02,0.11277499998686835
Client 02,0.11416100000496954
Client 02,0.11555899999802932
Client 02,0.11703399999532849
Client 02,0.11787900002673268
Client 02,0.11898899998050183
Client 02,0.12014100002124906
Client 02,0.12119600002188236
Client 02,0.12212299997918308
Client 02,0.12309100001584738
Client 02,0.12393200001679361
Client 02,0.12478499999269843
Client 02,0.12561899999855086
Client 02,0.12653599999612197
Client 02,0.12741100002313033
Client 02,0.12850400002207607
Client 02,0.12963400001171976
Client 02,0.1311429999768734
Client 02,0.1321309999912046
Client 02,0.1331030000001192
Client 02,0.13395099999615923
Client 02,0.13524400000460446
Client 02,0.13629400002537295
Client 02,0.13736500003142282
Client 02,0.13847599999280646
Client 02,0.13962199998786673
Client 02,0.140484000032302
Client 02,0.1414329999824986
Client 02,0.14244999998481944
Client 02,0.14348999998765066
Client 02,0.14440200000535697
Client 02,0.14541400002781302
Client 02,0.14692299999296665
Client 02,0.14850300003308803
Client 02,0.14969200000632554
Client 02,0.15059400000609457
Client 02,0.1515639999997802
Client 02,0.1525580000015907
Client 02,0.1534150000079535
Client 02,0.15455600002314895
Client 02,0.15560400002868846
Client 02,0.15654400002676994
Client 02,0.15754500002367422
Client 02,0.15874099999200553
Client 02,0.1597559999790974
Client 02,0.16081400000257418
Client 02,0.16285800002515316
Client 02,0.16453100001672283
Client 02,0.16591799998423085
Client 02,0.1670049999956973
Client 02,0.1680470000137575
Client 02,0.1692180000245571
Client 02,0.17034399998374283
Client 02,0.17132600001059473
Client 02,0.17223000002559274
Client 02,0.17362800001865253
Client 02,0.17492100002709776
Client 02,0.1758920000283979
Client 02,0.17660000000614673
Client 02,0.17790599999716505
Client 02,0.17905700003029779
Client 02,0.18062800000188872
Client 02,0.1822130000218749
Client 02,0.18312499998137355
Client 02,0.1844029999920167
Client 02,0.18538199999602512
Client 02,0.1863279999815859
Client 02,0.1872350000194274
Client 02,0.18805599998449907
Client 02,0.18916599999647588
Client 02,0.1901800000341609
Client 02,0.19128600001567975
Client 02,0.19213699997635558
Client 02,0.19352899998193607
Client 02,0.19471399998292327
Client 02,0.19621600001119077
Client 02,0.1979820000124164
Client 02,0.1989070000126958
Client 02,0.19994600000791252
Client 02,0.20090599998366088
Client 02,0.20224499999312684
Client 02,0.203321999986656
Client 02,0.20432800002163276
Client 02,0.20518500002799556
Client 02,0.20625400001881644
Client 02,0.20750200003385544
Client 02,0.20848700002534315
Client 02,0.20939500001259148
Client 02,0.21039000002201647
Client 02,0.21159399999305606
Client 02,0.21318500000052154
Client 02,0.21487600001273677
Client 02,0.21607399999629706
Client 02,0.21713900001486763
Client 02,0.21823699999367818
Client 02,0.2194700000109151
Client 02,0.22034300002269447
Client 02,0.22120600001653656
Client 02,0.2224230000283569
Client 02,0.22367999999551103
Client 02,0.22478400002000853
Client 02,0.22571899998001754
Client 02,0.22662600001785904
Client 02,0.2277730000205338
Client 02,0.22915099997771904
Client 02,0.23092100000940263
Client 02,0.23210700001800433
Client 02,0.23329400003422052
Client 02,0.23436000000219792
Client 02,0.2355560000287369
Client 02,0.236812999995891
Client 02,0.2380000000121072
Client 02,0.23903100000461563
Client 02,0.2401129999780096
Client 02,0.2411570000112988
Client 02,0.24221499997656792
Client 02,0.24337099998956546
Client 02,0.24469800002407283
Client 02,0.24599600001238286
Client 02,0.2478259999770671
Client 02,0.24899699998786673
Client 02,0.24982800002908334
Client 02,0.2508149999775924
Client 02,0.25172300002304837
Client 02,0.25268899998627603
Client 02,0.2539600000018254
Client 02,0.2549400000134483
Client 02,0.2563940000254661
Client 02,0.257318000018131
Client 02,0.25813999999081716
Client 02,0.2592239999794401
Client 02,0.2602249999763444
Client 02,0.2611410000245087
Client 02,0.26223300001583993
Client 02,0.2638300000107847
Client 02,0.2658180000144057
Client 02,0.2669400000013411
Client 02,0.2681919999886304
Client 02,0.26928499998757616
Client 02,0.27026399999158457
Client 02,0.2716760000330396
Client 02,0.2729280000203289
Client 02,0.27396199997747317
Client 02,0.2750660000019707
Client 02,0.27647099999012426
Client 02,0.27772600000025705
Client 02,0.27937900001415983
Client 02,0.280849999981001
Client 02,0.2820250000222586
Client 02,0.2832439999911003
Client 02,0.2844560000230558
Client 02,0.2857920000096783
Client 02,0.28728300001239404
Client 02,0.2889679999789223
Client 02,0.291888999985531
Client 02,0.29843299998901784
Client 02,0.30242800002451986
Client 02,0.30481100000906736
Client 02,0.3063599999877624
Client 02,0.30751100002089515
Client 02,0.3087919999961741
Client 02,0.3103910000063479
Client 02,0.3114950000308454
Client 02,0.31314699997892603
Client 02,0.3143160000327043
Client 02,0.31562800001120195
Client 02,0.3169720000005327
Client 02,0.31799900002079085
Client 02,0.3189520000014454
Client 02,0.3202109999838285
Client 02,0.32148400001460686
Client 02,0.32248199998866767
Client 02,0.3234599999850616
Client 02,0.32451800000853837
Client 02,0.32546500000171363
Client 02,0.32689500000560656
Client 02,0.32815700001083314
Client 02,0.3292399999918416
Client 02,0.3306960000190884
Client 02,0.3324690000154078
Client 02,0.33371099998475984
Client 02,0.33482099999673665
Client 02,0.3359610000043176
Client 02,0.3369079999974929
Client 02,0.33811700000660494
Client 02,0.33932099997764453
Client 02,0.34027600003173575
Client 02,0.3412499999976717
Client 02,0.34187300002668053
Client 02,0.3429149999865331
Client 02,0.3447380000143312
Client 02,0.3459359999978915
Client 02,0.34727500000735745
Client 02,0.35019899997860193
Client 02,0.35181100002955645
Client 02,0.3528059999807738
Client 02,0.35400400002254173
Client 02,0.35519899998325855
Client 02,0.3564769999939017
Client 02,0.3575830000336282
Client 02,0.3589139999821782
Client 02,0.36027399997692555
Client 02,0.3621980000170879
Client 02,0.3635820000199601
Client 02,0.3646029999945313
Client 02,0.3658920000307262
Client 02,0.3669990000198595
Client 02,0.3682140000164509
Client 02,0.3691429999889806
Client 02,0.3701770000043325
Client 02,0.37168699997710064
Client 02,0.37290600000415
Client 02,0.37404399999650195
Client 02,0.37527800002135336
Client 02,0.3765869999770075
Client 02,0.37781799997901544
Client 02,0.379285000031814
Client 02,0.38082800002302974
Client 02,0.3819789999979548
Client 02,0.3831779999891296
Client 02,0.38425599999027327
Client 02,0.3853230000240728
Client 02,0.3862690000096336
Client 02,0.3877780000329949
Client 02,0.3890920000267215
Client 02,0.39006000000517815
Client 02,0.3910160000086762
Client 02,0.3921410000184551
Client 02,0.39322999998694286
Client 02,0.3943140000337735
Client 02,0.39500100002624094
Client 02,0.39706799999112263
Client 02,0.3991220000316389
Client 02,0.40021400002297014
Client 02,0.4014370000222698
Client 02,0.40273899998283014
Client 02,0.4040870000026189
Client 02,0.4053779999958351
Client 02,0.4067240000003949
Client 02,0.4081420000293292
Client 02,0.4096279999939725
Client 02,0.4108649999834597
Client 02,0.4119209999917075
Client 02,0.41274900001008064
Client 02,0.41339599998900667
Client 02,0.41484899999340996
Client 02,0.41645999997854233
Client 02,0.4178390000015497
Client 02,0.42018499999539927
Client 02,0.4212019999977201
Client 02,0.42203000001609325
Client 02,0.4239800000214018
Client 02,0.4250420000171289
Client 02,0.4267579999868758
Client 02,0.4282200000016019
Client 02,0.4295469999779016
Client 02,0.43100600002799183
Client 02,0.4323580000200309
Client 02,0.43384200002765283
Client 02,0.4352039999794215
Client 02,0.43628000002354383
Client 02,0.43712800001958385
Client 02,0.43819800001801923
Client 02,0.43938699999125674
Client 02,0.4404540000250563
Client 02,0.4416419999906793
Client 02,0.4427480000304058
Client 02,0.4443719999981113
Client 02,0.4456089999875985
Client 02,0.4471250000060536
Client 02,0.44842099997913465
Client 02,0.45006599999032915
Client 02,0.45144299999810755
Client 02,0.452441000030376
Client 02,0.45354399998905137
Client 02,0.45454499998595566
Client 02,0.456162000016775
Client 02,0.4574070000089705
Client 02,0.4590099999913946
Client 02,0.46080499998060986
Client 02,0.46172900003148243
Client 02,0.46259499998996034
Client 02,0.4642030000104569
Client 02,0.46527500002412125
Client 02,0.4663890000083484
Client 02,0.46741199999814853
